BUSCA;Resultado Esperado;RSLP;ACRSLP;FPRSLP;FNRSLP;F1RSLP;SNOW;ACSNOW;FPSNOW;FNSNOW;F1SNOW;CHAVESOUNDEX;ACCHAVESOUNDEX;FPCHAVESOUNDEX;FNCHAVESOUNDEX;F1CHAVESOUNDEX;BUSCABR_SEM_VOGAL;ACBUSCABRSV;FPBUSCABRSV;FNBUSCABRSV;F1BUSCABRSV;BUSCABR;ACBUSCABR;FPBUSCABR;FNBUSCABR;F1BUSCABR;METAPHONEBR;ACMETAPHONEBR;FPMETAPHONEBR;FNMETAPHONEBR;F1METAPHONEBR;ROBERTO;ACROBERTO;FPROBERTO;FNROBERTO;F1ROBERTO
PERICLES;PERICLES,PERECLES,PERYCLES;[PERICLES];1;0;2;0.5;[PERICLES];1;0;2;0.5;[PERECLES, PERICLES, PERYCLES];3;0;0;1.0;[PERECLES, PERICLES, PERYCLES];3;0;0;1.0;[PERICLES, PERYCLES];2;0;1;0.8;[PERECLES, PERICLES, PERYCLES];3;0;0;1.0;[PERECLES, PERICLES, PERYCLES];3;0;0;1.0
RAFAEL;RAPHAEL,RAFAEL;[RAFAEL];1;0;1;0.666666666667;[RAFAEL];1;0;1;0.666666666667;[RAFAEL, RAFAELLA, RAPHAEL, RIVAIL];2;2;0;0.666666666667;[ALFA, ALFEU, RAFAEL, RALPH, RAPHAEL];2;3;0;0.571428571429;[RAFAEL, RAPHAEL];2;0;0;1.0;[RAFAEL];1;0;1;0.666666666667;[RAFAEL, RAPHAEL];2;0;0;1.0
RANULFO;RANULFO,RANULPHO;[RANULFO];1;0;1;0.666666666667;[RANULFO];1;0;1;0.666666666667;[RANULFO, RANULPHO];2;0;0;1.0;[LINDOLPHO, RANDOLFO, RANULFO, RANULPHO];2;2;0;0.666666666667;[RANULFO, RANULPHO];2;0;0;1.0;[RANULFO];1;0;1;0.666666666667;[RANULFO, RANULPHO];2;0;0;1.0
RAIMUNDO;RAYMUNDO,RAIMUNDO;[RAIMUNDA, RAIMUNDO];1;1;1;0.5;[RAIMUNDA, RAIMUNDO];1;1;1;0.5;[RAIMUNDA, RAIMUNDO, RAYMUNDA, RAYMUNDO, RENATA, RENATO];2;4;0;0.5;[AILMA, ALINE, ALMINDO, ALMIR, ARINA, ARINDA, ARLENE, ARLINDA, ARLINDO, AURELINO, AURILENE, AURINO, EIRANDYR, ELAINE, ELANDIO, ELEMIR, ELENA, ELENI, ELENICE, ELENIR, ELENO, ELIANA, ELIANE, ELIEMAR, ELIENE, ELIMAR, ELINA, ELINE, ELIOMAR, ELIONAI, ELMAR, ERENI, ERENICE, ERENY, ERNANDES, ERNANE, ERNANI, EURENICE, HELEANA, HELENA, HELENI, HELENO, HELIANA, HELIOMAR, HELMER, HEROMAR, HILMO, HOLANDINO, HOLENDINO, ILMA, ILMAR, ILMO, IOLANDA, IOLENE, IRANI, IRANY, IRENE, IRENI, IRINEA, IRINEU, IRLANOS, IRNA, LANNA, LAUREANO, LAURENY, LAURINDA, LAURINDO, LEINA, LEMUEL, LENI, LENICE, LENIO, LENIS, LENOIR, LEOMAR, LEONEL, LEONI, LEONIR, LEONOR, LIANE, LINA, LINDA, LINDACY, LINDOMAR, LINDONOR, LINEA, LINEU, LINO, LINOMAR, LIONINA, LORENA, LUANDA, LUIANA, OLEMAR, OLINDA, OLINDINA, OLNEY, ORANEI, ORELINO, ORENI, ...];2;128;0;0.030303030303;[RAIMUNDO, RAYMUNDO];2;0;0;1.0;[HERMINDA, RAIMUNDA, RAIMUNDO, RAYMUNDA, RAYMUNDO];2;3;0;0.571428571429;[RAIMUNDO, RAYMUNDO];2;0;0;1.0
ROBSON;ROBSON,ROBINSON;[ROBSON];1;0;1;0.666666666667;[ROBSON];1;0;1;0.666666666667;[ROBSON];1;0;1;0.666666666667;[ROBESIO, ROBSON];1;1;1;0.5;[ROBSON];1;0;1;0.666666666667;[ROBSON];1;0;1;0.666666666667;[ROBSON];1;0;1;0.666666666667
RONILTON;RONILTON,ROMILTON;[RONILTON];1;0;1;0.666666666667;[RONILTON];1;0;1;0.666666666667;[ROMILTON, RONAILTOM, RONILTON];2;1;0;0.8;[ELENITA, ELINETE, EREMITA, ERENITA, ERINETI, ERNESTO, HELMUT, HERENITA, HERONILTON, LENITA, OLINTA, OLINTO, ORIENTE, RENATA, RENATO, RENAULT, ROMILTON, RONAILTOM, RONILTON, RONOTIR];2;18;0;0.181818181818;[ROMILTON, RONILTON];2;0;0;1.0;[HERONILTON, RONAILTOM, RONILTON];1;2;1;0.4;[RONILTON];1;0;1;0.666666666667
ROSELI;ROSELI,ROSELY,ROSELYS,ROSALY;[ROSELI, ROSELIA];1;1;3;0.333333333333;[ROSELI, ROSELIA];1;1;3;0.333333333333;[RAQUEL, ROSALIA, ROSALY, ROSELI, ROSELIA, ROSELY, ROSILEIA];3;4;1;0.545454545455;[ALCIRA, ALCIRIO, ALZIRA, ALZIRO, ELIZIARIO, ELSUILA, ELZIRA, LEOZILIO, LUCELIA, LUCILA, LUCILIA, LUCILIO, ROSALIA, ROSALY, ROSELI, ROSELIA, ROSELY, ROSELYS, ROSILEIA];4;15;0;0.347826086957;[ROSELI, ROSELY, ROSELYS];3;0;1;0.857142857143;[ROSALIA, ROSALY, ROSELI, ROSELIA, ROSELY, ROSILEIA];3;3;1;0.6;[ROSELI, ROSELY];2;0;2;0.666666666667
ROSEMERI;ROSEMARY,ROSEMERI,ROSEMARIE,ROSEMARI,ROZIMERE,ROSIMARY;[ROSEMERI];1;0;5;0.285714285714;[ROSEMERI];1;0;5;0.285714285714;[ROSEMARI, ROSEMARIE, ROSEMARY, ROSEMERI, ROSEMIRE, ROSIMARY, ROZAMARIA, ROZIMERE];6;2;0;0.857142857143;[ALESSANDRA, ALESSANDRO, ALEXANDRA, ALEXANDRE, ALEXSANDRO, ALZENIRA, ROSEMARI, ROSEMARIE, ROSEMARY, ROSEMERI, ROSEMIRE, ROSENILIA, ROSIMARY, ROZAMARIA, ROZIMERE];6;9;0;0.571428571429;[ROSEMERI];1;0;5;0.285714285714;[ROSEMARI, ROSEMARIE, ROSEMARY, ROSEMERI, ROSEMIRE, ROSIMARY, ROZAMARIA, ROZIMERE];6;2;0;0.857142857143;[ROSEMARI, ROSEMARY, ROSEMERI, ROSIMARY];4;0;2;0.8
ROBERTO;ROBERTO,ROBERT;[ROBERT, ROBERTO];2;0;0;1.0;[ROBERT, ROBERTO];2;0;0;1.0;[ROBERT, ROBERTO];2;0;0;1.0;[ALBERTO, ARIBERTO, HERIBERTO, ROBERT, ROBERTO];2;3;0;0.571428571429;[ROBERTO];1;0;1;0.666666666667;[HERIBERTO, ROBERT, ROBERTO];2;1;0;0.8;[ARIBERTO, ROBERTO];1;1;1;0.5
RONALDO;RONALD,RONALDO;[RONALD, RONALDO];2;0;0;1.0;[RONALD, RONALDO];2;0;0;1.0;[REINALDO, RENAULT, RENILDE, REYNALDO, ROMILDA, ROMILDO, ROMUALDO, RONALD, RONALDO, RONILDO];2;8;0;0.333333333333;[ARNALDO, ARNOLDO, ERENILDE, ERONILDE, HEREMILDO, LENILDA, LEONARDO, LEONILDA, REINALDO, RENILDE, REYNALDO, ROMILDA, ROMILDO, ROMUALDO, RONALD, RONALDO, RONILDO];2;15;0;0.210526315789;[RONALDO];1;0;1;0.666666666667;[REINALDO, RENILDE, REYNALDO, RONALD, RONALDO, RONILDO];2;4;0;0.5;[ARNALDO, ARNOLDO, REINALDO, REYNALDO, RONALDO, RONILDO];1;5;1;0.25
RONDINELE;RONDINELE,RONDINELY;[RONDINELE];1;0;1;0.666666666667;[RONDINELE];1;0;1;0.666666666667;[RONDINELE, RONDINELY];2;0;0;1.0;[ALIMIALI, ALMIRO, ELEONORA, ELMIRO, LANDRI, LEANDRA, LEANDRO, LIANDRO, LIMARIO, LINDAURA, LINDINAURA, LINDONARIA, ORNELIA, RAMIRO, RANIERE, RAYNIERE, ROMARIO, ROMERO, ROMULO, RONDINELE, RONDINELY];2;19;0;0.173913043478;[RONDINELE];1;0;1;0.666666666667;[RONDINELE, RONDINELY];2;0;0;1.0;[RONDINELE];1;0;1;0.666666666667
ROSELANE;ROSELANE,ROSELENE,ROSILENE;[ROSELANE];1;0;2;0.5;[ROSELANE];1;0;2;0.5;[ROSALINA, ROSELANE, ROSELENE, ROSILENE];3;1;0;0.857142857143;[ROSALINA, ROSELANE, ROSELENE, ROSILENE];3;1;0;0.857142857143;[ROSELANE];1;0;2;0.5;[ROSALINA, ROSELANE, ROSELENE, ROSILENE];3;1;0;0.857142857143;[ROSELANE, ROSELENE, ROSILENE];3;0;0;1.0
RUTE;RUTE,RUTH,RUTHE;[RUTE];1;0;2;0.5;[RUTE];1;0;2;0.5;[RITA, RUTE, RUTH, RUTHE];3;1;0;0.857142857143;[ALEILTON, ALERTON, ALILTON, ARILTO, ARILTON, ARIOSTO, ARISTEU, ARISTON, ARLETE, ARLETH, ARLETTE, ARYETHI, ARYLTON, AURITO, ELIETE, ELITA, ELITO, ELYETTE, ERASTO, ERLITO, HUELITON, LAERT, LAERTE, LAIRTON, LAURITA, LAURITO, LOESTER, ORESTE, ORESTES, RITA, ROLISTOM, RUTE, RUTH, RUTHE];3;31;0;0.162162162162;[RUTE, RUTHE];2;0;1;0.8;[RITA, RUTE, RUTH, RUTHE];3;1;0;0.857142857143;[RUTE];1;0;2;0.5
RODOLFO;RUDOLFO,RODOLFO;[RODOLFO];1;0;1;0.666666666667;[RODOLFO];1;0;1;0.666666666667;[RODOLFO, RUDOLFO];2;0;0;1.0;[RODOLFO, RUDOLFO];2;0;0;1.0;[RODOLFO];1;0;1;0.666666666667;[RODOLFO, RUDOLFO];2;0;0;1.0;[RODOLFO, RUDOLFO];2;0;0;1.0
RUBENS;RUBENS,RUBEM;[RUBEM, RUBENS];2;0;0;1.0;[RUBENS];1;0;1;0.666666666667;[ROBENS, RUBENS];1;1;1;0.5;[ALBENIR, ALBENY, ALBINA, ALBINO, LIOBANO, ROBENS, RUBENS];1;6;1;0.222222222222;[RUBENS];1;0;1;0.666666666667;[ROBENS, RUBENS];1;1;1;0.5;[RUBENS];1;0;1;0.666666666667
SHIRLEI;SHIRLEI,SHIRLEY;[SHIRLEI];1;0;1;0.666666666667;[SHIRLEI];1;0;1;0.666666666667;[SHIRLEI, SHIRLEY];2;0;0;1.0;[ACHILLES, CECILIA, CECILIO, CELI, CELIA, CELIO, CELIS, CELY, CESARIO, CHARLES, CICERA, CICERO, CICILIA, CILAS, CILEIA, CILON, CIRILO, CIRO, CYRIO, CYRO, ECILA, ERCILIA, ERCILIO, ERZOIRES, HERCILIO, ISAURA, ISLAYR, ISRAEL, IZAURA, OSELIAS, OSORIA, OZORIO, SARA, SAULO, SHEILA, SHERLIS, SHIRLEI, SHIRLEY, SIARA, SILAS, SILLAS, SOLON, SORAYA, SUELI, SUELY, UZILIA, ZAIRA, ZARLY, ZELIA, ZÉLIA, ZELY, ZILA, ZILAH, ZULLY];2;52;0;0.0714285714286;[SHIRLEI, SHIRLEY];2;0;0;1.0;[CIRILO, SHIRLEI, SHIRLEY];2;1;0;0.8;[SHIRLEI, SHIRLEY];2;0;0;1.0
SIDNEI;SIDNEI,SIDNEY,SYDNEY;[SIDNEI];1;0;2;0.5;[SIDNEI];1;0;2;0.5;[SIDINEA, SIDNEI, SIDNEY, SIDONIO, STENIO, SYDNEY];3;3;0;0.666666666667;[ACEDINA, ACEDINO, SIDINEA, SIDNEI, SIDNEY, SIDONIO, SYDNEY];3;4;0;0.6;[SIDNEI, SIDNEY, SYDNEY];3;0;0;1.0;[SIDINEA, SIDNEI, SIDNEY, SIDONIO, SYDNEY];3;2;0;0.75;[SIDNEI, SIDNEY, SYDNEY];3;0;0;1.0
SILAS;SILAS,SILLAS,CILAS;[SILAS];1;0;2;0.5;[SILAS];1;0;2;0.5;[SILAS, SILLAS];2;0;1;0.8;[ACHILLES, CECILIA, CECILIO, CELI, CELIA, CELIO, CELIS, CELY, CESARIO, CHARLES, CICERA, CICERO, CICILIA, CILAS, CILEIA, CILON, CIRILO, CIRO, CYRIO, CYRO, ECILA, ERCILIA, ERCILIO, ERZOIRES, HERCILIO, ISAURA, ISLAYR, ISRAEL, IZAURA, OSELIAS, OSORIA, OZORIO, SARA, SAULO, SHEILA, SHERLIS, SHIRLEI, SHIRLEY, SIARA, SILAS, SILLAS, SOLON, SORAYA, SUELI, SUELY, UZILIA, ZAIRA, ZARLY, ZELIA, ZÉLIA, ZELY, ZILA, ZILAH, ZULLY];3;51;0;0.105263157895;[SILAS, SILLAS, ZILA, ZILAH];2;2;1;0.571428571429;[CELIS, CELSO, CILAS, SILAS];2;2;1;0.571428571429;[CELIS, CELSO, CILAS, SILAS, SILLAS];3;2;0;0.75
SILMARA;SIUMARA;[];0;0;1;0.0;[];0;0;1;0.0;[SOLIMAR];0;1;1;0.0;[ZULMIRA, ZULMIRO];0;2;1;0.0;[];0;0;1;0.0;[SIUMARA];1;0;0;1.0;[ZULMIRA];0;1;1;0.0
SILVIO;SYLVIO,SILVIO;[SILVIO];1;0;1;0.666666666667;[SILVIO];1;0;1;0.666666666667;[SALVIO, SILVIA, SILVIO, SYLVIA, SYLVIO];2;3;0;0.571428571429;[SALVIO, SERVA, SILVIA, SILVIO, SOLIVAN, SYLVIA, SYLVIO];2;5;0;0.444444444444;[SILVIO, SYLVIO];2;0;0;1.0;[SALVIO, SILVIA, SILVIO, SYLVIA, SYLVIO];2;3;0;0.571428571429;[SALVIO, SILVIO, SYLVIO];2;1;0;0.8
SINESIO;SINESIO,SINEZIO;[SINESIO];1;0;1;0.666666666667;[SINESIO];1;0;1;0.666666666667;[SANCHA, SINESIO, SINEZIO];2;1;0;0.8;[SANCHA, SINESIO, SINEZIO];2;1;0;0.8;[SINESIO, SINEZIO];2;0;0;1.0;[SINESIO, SINEZIO];2;0;0;1.0;[SINESIO, SINEZIO];2;0;0;1.0
SOFIA;SOPHIA;[];0;0;1;0.0;[];0;0;1;0.0;[SAVIO, SOPHIA];1;1;0;0.666666666667;[SOPHIA];1;0;0;1.0;[SOPHIA];1;0;0;1.0;[];0;0;1;0.0;[];0;0;1;0.0
STELA;STELA,STELLA,ESTELA;[STELA, STELIDA];1;1;2;0.4;[STELA, STELIDA];1;1;2;0.4;[SIDALIA, STELA, STELLA];2;1;1;0.666666666667;[ASTERIO, ATILA, ATILIO, ESTELA, EUSTELA, ITALO, OCTILIA, ORTILEU, OTILIA, OTILIO, STELA, STELLA, TULEUS, TULIO];3;11;0;0.352941176471;[STELA, STELLA];2;0;1;0.8;[STELA];1;0;2;0.5;[STELA, STELLA];2;0;1;0.8
TARCISIO;TARCISIO,TARCISO,TARCIZIO,TARCIZO;[TARCISIO];1;0;3;0.4;[TARCISIO];1;0;3;0.4;[TARCISIO, TARCÍSIO, TARCISO, TARCIZIO, TARCIZO, TERESA, TEREZA, THEREZA];4;4;0;0.666666666667;[ATARCISO, TARCISIO, TARCÍSIO, TARCISO, TARCIZIO, TARCIZO, TASSO];4;3;0;0.727272727273;[TARCISIO, TARCÍSIO, TARCIZIO];2;1;2;0.571428571429;[TARCISIO, TARCISO, TARCIZIO, TARCIZO];4;0;0;1.0;[TARCISIO, TARCÍSIO, TARCIZIO];2;1;2;0.571428571429
TERESA;TERESA,TEREZA,THEREZA;[];0;0;3;0.0;[TERESA];1;0;2;0.5;[TARCISIO, TARCÍSIO, TARCISO, TARCIZIO, TARCIZO, TERESA, TEREZA, THEREZA];3;5;0;0.545454545455;[TERESA, TEREZA, THALLYSSON, THEREZA];3;1;0;0.857142857143;[TERESA, TEREZA, THEREZA];3;0;0;1.0;[TERESA, TEREZA, THEREZA];3;0;0;1.0;[TERESA, TEREZA];2;0;1;0.8
TERESINHA;TERESINHA,THEREZINHA,THERESINHA,TEREZINHA;[TERESINHA];1;0;3;0.4;[TERESINHA];1;0;3;0.4;[TERESINHA, TEREZINHA, THERESINHA, THEREZINHA, TRAJANO];4;1;0;0.888888888889;[TERESINHA, TEREZINHA, THERESINHA, THEREZINHA];4;0;0;1.0;[TERESINHA, TEREZINHA, THERESINHA, THEREZINHA];4;0;0;1.0;[TERESINHA, TEREZINHA, THERESINHA, THEREZINHA];4;0;0;1.0;[TERESINHA, TEREZINHA];2;0;2;0.666666666667
THELMA;THELMA,TELMA;[THELMA, THELMO];1;1;1;0.5;[THELMA, THELMO];1;1;1;0.5;[TAILYNE, TELMA, TELMO, THELMA, THELMO];2;3;0;0.571428571429;[ARTELINO, ESTELAMAR, OTELINA, OTELINO, TAILYNE, TELMA, TELMO, THELMA, THELMO];2;7;0;0.363636363636;[TELMA, THELMA];2;0;0;1.0;[TELMA, TELMO, THELMA, THELMO];2;2;0;0.666666666667;[THELMA, THELMO];1;1;1;0.5
TIAGO;TIAGO,THIAGO,TIHAGO;[TIAGO];1;0;2;0.5;[TIAGO];1;0;2;0.5;[TASSO, THAIS, THIAGO, TIAGO, TIHAGO];3;2;0;0.75;[THIAGO, TIAGO, TIHAGO];3;0;0;1.0;[THIAGO, TIAGO, TIHAGO];3;0;0;1.0;[THIAGO, TIAGO, TIHAGO];3;0;0;1.0;[TIAGO];1;0;2;0.5
TOBIAS;TOBIAS,TOBBIAS;[TOBIAS];1;0;1;0.666666666667;[TOBIAS];1;0;1;0.666666666667;[TOBBIAS, TOBIAS];2;0;0;1.0;[ESTEBAN, TOBBIAS, TOBIAS];2;1;0;0.8;[TOBBIAS, TOBIAS];2;0;0;1.0;[TOBIAS];1;0;1;0.666666666667;[TOBBIAS, TOBIAS];2;0;0;1.0
VANDER;VANDER, WANDER;[VANDA, VANDER, VANDIR];1;2;1;0.4;[VANDA, VANDEIR, VANDER, VANDIR];1;3;1;0.333333333333;[VANDEIR, VANDER, VANDIR, VANTUIR];1;3;1;0.333333333333;[AVANI, AVANY, AVENIR, EVANDINO, EVANDO, IVANI, IVANIL, IVANIR, IVANOR, IVANY, IVONE, VAGNER, VANDA, VANDEIR, VANDER, VANDIR, VANI, VANIA, VANIO, VENINA, WAGNER, WANDA, WANDER, WANDERCY, WANIA, WANOR, WENDEL, WENDER, YOVONE, YVONICE];1;29;1;0.0625;[VAGNER, VANDER, WAGNER, WANDER, WANDERCY];1;4;1;0.285714285714;[VANDEIR, VANDER, VANDIR];1;2;1;0.4;[VANDEIR, VANDER, VANDIR, WANDER];1;3;1;0.333333333333
VANDERLEI;VANDERLEI,WANDERLEI,WANDERLEY;[VANDERLEI, VANDERLI];1;1;2;0.4;[VANDERLEI, VANDERLI];1;1;2;0.4;[VANDARLY, VANDERLEI, VANDERLI];1;2;2;0.333333333333;[EVANDRO, EVANIRA, VANDARLY, VANDERLEI, VANDERLI, WANDERLEA, WANDERLEI, WANDERLEY, WANYLLE, WENDELL, WENDERLEY];3;8;0;0.428571428571;[VANDERLEI, WANDERLEI, WANDERLEY];3;0;0;1.0;[VANDARLY, VANDERLEI, VANDERLI];1;2;2;0.333333333333;[VANDARLY, VANDERLEI, VANDERLI, WANDERLEI, WANDERLEY];3;2;0;0.75
WALLACE;WALLACE,WALLACY;[WALLACE];1;0;1;0.666666666667;[WALLACE];1;0;1;0.666666666667;[WALACE, WALESKA, WALLACE, WALLACY, WILLES, WILQUE];2;4;0;0.5;[AVELAR, VALERIA, VALERIO, VERA, VERALUZ, VERAN, WALACE, WALLACE, WALLACY, WARLEY, WEILER, WILER, WILIAM, WILLES, WILLIAM, WILLIAN, WIRES];2;15;0;0.210526315789;[WALACE, WALLACE, WALLACY];2;1;0;0.8;[WALLACE, WALLACY, WILLES];2;1;0;0.8;[WALACE, WALLACE];1;1;1;0.5
WEBER;WEBER,UEBER;[WEBER];1;0;1;0.666666666667;[WEBER];1;0;1;0.666666666667;[WEBER];1;0;1;0.666666666667;[WEBER];1;0;1;0.666666666667;[WEBER];1;0;1;0.666666666667;[WEBER];1;0;1;0.666666666667;[UEBER, WEBER];2;0;0;1.0
WELINGTON;WELINGTON,WELITON,WELLINGTON,WELLINGUITON;[WELINGTON];1;0;3;0.4;[WELINGTON];1;0;3;0.4;[WELINGTON, WELLINGTON, WELLINGUITON];3;0;1;0.857142857143;[WELINGTON, WELLINGTON, WELLINGUITON];3;0;1;0.857142857143;[WELINGTON, WELLINGTON];2;0;2;0.666666666667;[WELINGTON];1;0;3;0.4;[WELINGTON, WELLINGTON];2;0;2;0.666666666667
WENDEL;WENDELL,WENDEL;[WENDEL];1;0;1;0.666666666667;[WENDEL];1;0;1;0.666666666667;[WANTUIL, WENDEL, WENDELL];2;1;0;0.8;[AVANI, AVANY, AVENIR, EVANDINO, EVANDO, IVANI, IVANIL, IVANIR, IVANOR, IVANY, IVONE, VAGNER, VANDA, VANDEIR, VANDER, VANDIR, VANI, VANIA, VANIO, VENINA, WAGNER, WANDA, WANDER, WANDERCY, WANIA, WANOR, WENDEL, WENDER, YOVONE, YVONICE];1;29;1;0.0625;[WENDEL, WENDER];1;1;1;0.5;[WENDEL];1;0;1;0.666666666667;[WENDEL, WENDELL];2;0;0;1.0
WILIAM;WILIAM,WILLIAM,WILLIAN;[WILER, WILIAM];1;1;2;0.4;[WILER, WILIAM];1;1;2;0.4;[WILIAM, WILLIAM, WILLIAN, WILMA, WILMON, WOLNEY];3;3;0;0.666666666667;[AVELAR, VALERIA, VALERIO, VERA, VERALUZ, VERAN, WALACE, WALLACE, WALLACY, WARLEY, WEILER, WILER, WILIAM, WILLES, WILLIAM, WILLIAN, WIRES];3;14;0;0.3;[WILIAM, WILLIAM, WILLIAN];3;0;0;1.0;[WILIAM, WILMA];1;1;2;0.4;[WILIAM, WILLIAM];2;0;1;0.8
WILSON;WILSON,UILSON;[WILSON];1;0;1;0.666666666667;[WILSON];1;0;1;0.666666666667;[WALASON, WALISON, WALYSSON, WELESON, WILSON];1;4;1;0.285714285714;[EVELCIO, EVILASIO, VELUZIA, VILSON, WALASON, WALISON, WALYSSON, WELERSON, WELESON, WELSOR, WILSON];1;10;1;0.153846153846;[VILSON, WILSON];1;1;1;0.5;[WALYSSON, WILSON];1;1;1;0.5;[UILSON, VILSON, WELESON, WILSON];2;2;0;0.666666666667
ZENITH;ZENITH,ZENITHI;[ZENITH, ZENITHI];2;0;0;1.0;[ZENITH, ZENITHI];2;0;0;1.0;[ZENAIDE, ZENITA, ZENITH, ZENITHI];2;2;0;0.666666666667;[ERMITA, SANTA, SANTOS, ZEMILTON, ZENITA, ZENITH, ZENITHI];2;5;0;0.444444444444;[ZENITH];1;0;1;0.666666666667;[ZENITA, ZENITH, ZENITHI];2;1;0;0.8;[ZENITH];1;0;1;0.666666666667
CINESIO;SINEZIO,SINESIO;[];0;0;2;0.0;[];0;0;2;0.0;[CONCEICAO, CONCEIÇÃO, CONCESSO];0;3;2;0.0;[SANCHA, SINESIO, SINEZIO];2;1;0;0.8;[];0;0;2;0.0;[SINESIO, SINEZIO];2;0;0;1.0;[SINESIO, SINEZIO];2;0;0;1.0
CIRLENE;SIRLENE;[];0;0;1;0.0;[];0;0;1;0.0;[CAROLINA, CAROLINO];0;2;1;0.0;[ARSELINA, AZILMAR, CECILIANO, CELINA, CELINEIA, CELINO, CELME, CELMI, CEZARINA, CIRANO, ISAURINO, IZOLINA, ORCELINA, SALMA, SALOMAO, SELMA, SELMI, SELMO, SIRLENE, SOLIMAR, URSULINO, ZELINA, ZELINDA, ZELINDO, ZELINO, ZELMA, ZILMA];1;26;0;0.0714285714286;[];0;0;1;0.0;[SIRLENE];1;0;0;1.0;[SIRLENE];1;0;0;1.0
SULIVAN;SOLIVAN;[];0;0;1;0.0;[];0;0;1;0.0;[SALVINA, SALVINO, SILVANI, SILVANO, SILVINO, SOLIVAN];1;5;0;0.285714285714;[SALVIO, SERVA, SILVIA, SILVIO, SOLIVAN, SYLVIA, SYLVIO];1;6;0;0.25;[];0;0;1;0.0;[SOLIVAN];1;0;0;1.0;[SOLIVAN];1;0;0;1.0
;;;221;58;297;;;222;55;296;;;410;718;108;;;487;5520;31;;;378;49;140;;;381;325;137;;;353;104;165;
Algoritmo;Precision;Recall;F1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RSLP;79,21%;42,66%;55,46%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RSLP Levenshtein;82,77%;42,66%;56,31%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SNOWBALL;80,14%;42,86%;55,85%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SNOWBALL Levenshtein;81,62%;42,86%;56,20%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SOUNDEX;36,35%;79,15%;49,82%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SOUNDEX Levenshtein;60,42%;77,22%;67,80%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BUSCABR_SEM_VOGAL;8,11%;94,02%;14,93%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BUSCABR_SEM_VOGAL Levenshtein;49,48%;91,51%;64,23%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BUSCABR;88,52%;72,97%;80,00%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BUSCABR Levenshtein;91,73%;72,78%;81,16%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
METAPHONEBR;53,97%;73,55%;62,25%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
METAPHONEBR Levenshtein;69,85%;72,01%;70,91%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ROBERTO;77,24%;68,15%;72,41%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ROBERTO Levenshtein;81,78%;67,57%;74,00%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
